ID,Last Contact,City State,Location,Sex,Missing Age From,Missing Age To,Current Age From,Current Age To,Ethnicity,Height,Weight,Hair Color,Left Eye Color,Right Eye Color,Clothing,Physical Features
MP5901,1978-06-26,"Sparks, Nevada","(39.5349112, -119.7526886)",Female,16,16,62,62,White / Caucasian,60.0,110.0,Brown,Brown,Brown,,"Deformity: Toes next to big toes much longer than big toes
Scar/mark: Freckles"
MP5797,2006-05-06,"Green Valley, Nevada","(36.0633189, -115.0525302)",Female,15,15,33,33,White / Caucasian,62.0,130.0,Brown,Brown,Brown,,
MP4909,1975-08-01,"Las Vegas, Nevada","(36.19228409999999, -115.1592718)",Female,1,1,50,50,Black / African American,36.0,27.0,Black,Brown,Brown,"NONE
Sherise was last seen wearing a blue shirt, blue shorts, white socks with red stripes across the top
NONE
Brown loafers
NONE",Piercing: Sherise's ears are pierced.
MP18064,2012-09-25,"Las Vegas, Nevada","(36.0765176, -115.1533426)",Male,27,27,39,39,Black / African American,65.0,130.0,Black,Brown,Brown,"Unknown
Unknown
None
Unknown
Unknown",
MP18503,1984-07-13,"Las Vegas, Nevada","(36.1699412, -115.1398296)",Male,22,22,62,62,White / Caucasian,72.0,165.0,Blond/Strawberry,Blue,Blue,,
MP11902,2006-02-14,"Reno, Nevada","(39.5296329, -119.8138027)",Female,62,62,81,81,White / Caucasian,66.0,138.0,Gray or Partially Gray,Hazel,Hazel,,Scar/mark: Scar from her neck to her abdomen
MP19625,2000-02-14,"Las Vegas, Nevada","(36.171563, -115.1391009)",Female,35,35,60,60,White / Caucasian,65.0,120.0,Red/Auburn,Hazel,Hazel,"Blue jeans and white t-shirt
Watch on right arm.","Scar/mark: Scarring on fingertips of left hand, scar left cheek, scar left finger"
MP20427,1979-11-15,"Las Vegas, Nevada","(36.0809667, -115.2244853)",Male,56,56,101,101,White / Caucasian,60.0,120.0,Black,Brown,Brown,,
MP19711,2013-02-15,"Las Vegas, Nevada","(36.1165487, -115.0881146)",Male,36,36,47,47,Black / African American,73.0,240.0,Black,Brown,Brown,"Dark colored shirt and Pants.
Red & white sneakers",Tattoo: Tattoo of astrological sign on left leg. Tattoo of Chinese symbol on on Lower Abdomen.
MP12707,2010-04-15,"Henderson, Nevada","(36.0395247, -114.9817213)",Male,43,43,58,58,Black / African American,55.0,150.0,Black,Brown,Brown,eye glasses,
MP22414,2010-07-06,"Las Vegas, Nevada","(36.1699412, -115.1398296)",Male,56,56,71,71,White / Caucasian,73.0,155.0,Brown,Blue,Blue,,"Tattoo: Tattoo left arm of a heart.
Tattoo left forearm.
Tattoo right arm."
MP22467,2001-02-17,"Las Vegas, Nevada","(36.1699412, -115.1398296)",Male,64,64,87,87,Asian,69.0,155.0,Black,Brown,Brown,Wears glasses,
MP27166,1986-08-04,"Las Vegas, Nevada","(36.18, -115.14)",Female,69,69,108,108,White / Caucasian,60.0,100.0,Gray or Partially Gray,Brown,Brown,"Carried a large purse
Knit pants with Long Sleeve Blouse
Prescription Eyeglasses
Unknown
Possible Wrist Watch","Deformity: Pronounced Limp
Scar/mark: Abdominal Scar"
MP29115,1993-03-01,"Las Vegas, Nevada","(36.1699412, -115.1398296)",Male,36,36,68,68,White / Caucasian,71.0,150.0,Brown,Blue,Blue,,"Tattoo: Left Hand- Cross/Chain.
""LOVE""/Right forearm-Flowers."
MP32124,1992-06-26,"Winnemucca, Nevada","(40.9729584, -117.7356849)",Male,82,82,114,114,White / Caucasian,76.0,135.0,Gray or Partially Gray,Brown,Brown,"last seen wearing a white shirt, blue/green pants, brown dress
shoes, and eye glasses
brown dress shoes
eye glasses",
MP40573,2017-10-06,"North Las Vegas, Nevada","(36.1988592, -115.1175013)",Female,29,29,36,36,,63.0,150.0,Black,Brown,Brown,,
MP28793,2003-02-18,"Las Vegas, Nevada","(36.128561, -115.1711298)",Male,31,31,52,52,,60.0,170.0,Black,Brown,Brown,,"Scar/mark: Scar / Hole in left Buttock.
Other distinctive physical characteristic: Gold tooth in front."
MP41821,1980-01-01,"Pahrump, Nevada","(36.2082943, -115.9839147)",Male,51,51,95,95,White / Caucasian,64.0,120.0,Brown,Hazel,Hazel,,
MP58299,2018-11-13,"Incline Village, Nevada","(39.249683, -119.9526847)",Male,59,59,65,65,White / Caucasian,68.0,175.0,Brown,Brown,Brown,"Blue jeans, light blue jacket, grey shoes","Scar/mark: Scars behind both ears
Scar/mark: Left ribcage (under armpit) approximately 2 inches in length
Other distinctive physical characteristic: Fake/crowned front tooth #9"
MP58600,2005-11-13,"Henderson, Nevada","(36.0552472, -114.9279547)",Female,15,15,34,34,Hispanic / Latino,64.0,120.0,Black,Brown,Brown,,
MP56553,2003-01-13,"Reno, Nevada","(39.4835647, -119.7310213)",Female,27,27,49,49,White / Caucasian,66.0,160.0,Brown,Blue,Blue,,
MP56804,2019-02-13,"Las Vegas, Nevada","(36.1697096, -115.1236952)",Male,30,30,35,35,White / Caucasian,65.0,130.0,Blond/Strawberry,Hazel,Hazel,,
MP75624,1999-09-04,"Boulder City, Nevada","(35.9782266, -114.8344942)",Female,46,46,71,71,White / Caucasian,65.0,140.0,Brown,,,,
MP72784,1989-02-28,"Las Vegas, Nevada","(36.0809667, -115.2244853)",Male,60,60,95,95,White / Caucasian,72.0,160.0,Gray or Partially Gray,Hazel,Hazel,"Jeans, denim jacket, dark blue shirt
Wedding band and pinky ring",
MP73676,1983-06-08,"Las Vegas, Nevada","(36.1699412, -115.1398296)",Female,24,24,66,66,Black / African American,71.0,151.0,Black,Brown,Brown,"White cleats, Gerson Park baseball uniform #2 (navy blue, gold, white stripes)","Piercing: 3 pierced gold earrings, right ear.
Scar/mark: Scar on right upper leg."
MP73678,1985-11-06,"Las Vegas, Nevada","(36.1697096, -115.1236952)",Male,62,62,101,101,White / Caucasian,74.0,180.0,Brown,Brown,Brown,"Grey pants, unknown shirt, brown shoes.
Watch, religious necklace.",
MP89188,2016-02-11,"Las Vegas, Nevada","(36.14975099999999, -115.0762536)",Male,38,38,47,47,White / Caucasian,71.0,220.0,Brown,Hazel,Hazel,,"Tattoo: Right Arm - Bull with horns and cow skull and the word ""Redneck""
Tattoo: Upper Right Arm - Unknown description"
MP89146,2021-03-20,"Las Vegas, Nevada","(36.1699412, -115.1398296)",Male,52,52,56,56,White / Caucasian,68.0,150.0,Brown,Blue,Blue,Glasses,"Scar/mark: - Scar on right side of the forehead
- Scar on unknown thigh (prior puncture wound)"
MP95082,2020-09-27,"Las Vegas, Nevada","(36.1067341, -115.0406679)",Male,38,38,43,43,White / Caucasian,74.0,350.0,Brown,Brown,Brown,,
MP91704,1989-07-21,"Pahrump, Nevada","(36.2082943, -115.9839147)",Male,36,36,71,71,White / Caucasian,69.0,175.0,Black,Brown,Brown,,Scar/mark: - scars on right wrist
MP104923,2022-01-11,"Las Vegas, Nevada","(36.1988542, -115.2659777)",Male,55,55,58,58,White / Caucasian,72.0,150.0,Blond/Strawberry,Green,Green,,"Piercing: - multiple piercings
Tattoo: - piranha tattoo on his left arm"
MP108282,2023-09-05,"Reno, Nevada","(39.529919, -119.8142691)",Male,21,21,22,22,White / Caucasian,71.0,170.0,Brown,Brown,Brown,,
MP112370,2022-09-05,"Pahrump, Nevada","(36.3800305, -116.0886704)",Male,42,42,44,44,White / Caucasian,69.0,160.0,Brown,Blue,Blue,,
MP120536,2012-07-01,"Reno, Nevada","(39.529919, -119.8142691)",Male,49,49,61,61,White / Caucasian,71.0,180.0,Brown,Hazel,Hazel,,"Tattoo: Tattoo of Texas, a dog, the name “Joshua” on left shoulder, and Raiders logo on right shoulder"
MP100706,2022-10-03,"Dayton, Nevada","(39.2371353, -119.5929521)",Male,75,75,77,77,White / Caucasian,66.0,175.0,Gray or Partially Gray,Blue,Blue,,
MP129571,1995-09-03,"Fallon, Nevada","(39.4748693, -118.7770407)",Male,31,31,60,60,White / Caucasian,69.0,155.0,Blond/Strawberry,Blue,Blue,"Blue T-top and Blue Jeans
Dark Blue tennis shoes
Gold ER of footprint, necklace with pendant, watch",
MP126337,2024-07-09,"Sparks, Nevada","(39.5349112, -119.7526886)",Male,76,76,77,77,White / Caucasian,73.0,160.0,Gray or Partially Gray,Blue,Blue,Barry was last seen on video wearing a cowboy hat and carrying a large bag with a dark coat on and pants.,Other distinctive physical characteristic: Barry has a long white beard.
MP94968,2022-07-27,"Fallon, Nevada","(39.4748693, -118.7770407)",Male,64,64,66,66,American Indian / Alaska Native,70.0,145.0,Brown,Hazel,Hazel,,"Scar/mark: - unknown tattoo on left arm
- unknown tattoo on left forearm
- unknown tattoo on right arm
- unknown tattoo on left leg"
MP9403,1994-08-29,"Las Vegas, Nevada","(36.14975099999999, -115.0762536)",Female,32,32,62,62,White / Caucasian,61.0,98.0,Brown,Brown,Brown,,
MP6195,1988-11-12,"Mound House, Nevada","(39.2135703, -119.6759174)",Female,16,16,52,52,American Indian / Alaska Native,65.0,120.0,Brown,Brown,Brown,,"Scar/mark: Scar on finger, large birthmark at base of spine
Other distinctive physical characteristic: Wears glasses"
MP5907,2006-06-10,"North Las Vegas, Nevada","(36.1988592, -115.1175013)",Female,2,2,20,20,Hispanic / Latino,30.0,25.0,Black,Brown,Brown,"Pink t-shirt, pink shorts",
MP6347,1987-06-28,"Reno, Nevada","(39.5296329, -119.8138027)",Female,11,11,48,48,White / Caucasian,54.0,49.0,Brown,Blue,Blue,,
MP13946,2004-06-19,"Las Vegas, Nevada","(36.1699412, -115.1398296)",Male,56,56,76,76,White / Caucasian,71.0,210.0,Brown,Brown,Brown,Swim wear,
MP14713,2012-04-11,"Las Vegas, Nevada","(36.1165487, -115.0881146)",Male,53,53,66,66,White / Caucasian,72.0,210.0,Brown,Blue,Blue,"Unknown
Unknown
Wears reading glasses or contact lenses purchased over the internet.
Unknown
Silver Neclace","Other distinctive physical characteristic: The M/P has ""lots of Moles"". He has moles on his back,head and some on his face."
MP5526,1999-10-06,"Salem, New Hampshire","(42.7768318, -71.2161428)",Male,72,72,97,97,White / Caucasian,65.0,155.0,Gray or Partially Gray,,,"blue baseball cap with a team logo on the front
red and gray vertically striped flannel shirt, black jeans
dark-colored shoes
pendant with his name and address",
MP17871,2012-08-23,"Barrington, New Hampshire","(43.1951428, -71.0260046)",Male,52,52,64,64,White / Caucasian,69.0,200.0,Gray or Partially Gray,Brown,Brown,"Believe he has a ball cap that says ""American by birth Marine by choice""",
MP19746,1978-06-14,"Warner, New Hampshire","(43.2556568, -71.8334145)",Female,40,40,87,87,White / Caucasian,60.0,130.0,Brown,Brown,Brown,Possibly wearing a housecoat,"Scar/mark: dimple scar on left arm
Other distinctive physical characteristic: dentures"
MP23398,1987-04-06,"Plymouth, New Hampshire","(43.7570196, -71.6881528)",Male,21,21,58,58,White / Caucasian,70.0,140.0,Red/Auburn,Blue,Blue,,
MP43266,1996-11-15,"Concord, New Hampshire","(43.2081366, -71.5375718)",Male,55,55,83,83,White / Caucasian,67.0,160.0,Gray or Partially Gray,Brown,Brown,,
MP56083,2018-09-10,"Tamworth, New Hampshire","(43.86513780000001, -71.2820124)",Male,84,84,90,90,White / Caucasian,70.0,160.0,Gray or Partially Gray,Brown,Brown,"Baseball Cap with a picture of a Mosquito and the saying ""NH State Bird""
Blue plaid shirt and blue jeans
Wore Glasses
Black sneakers",
MP57399,2019-01-17,"Nashua, New Hampshire","(42.7470311, -71.4596201)",Male,34,34,40,40,White / Caucasian,65.0,160.0,Brown,Blue,Blue,"Brown leather coat
Blue jeans
White sneakers","Scar/mark: Scar on right side of face
Scar/mark: Scar right elbow
Scar/mark: Scar left arm
Tattoo: Tattoo left ankle
Tattoo: Tattoo right ankle
Tattoo: Tattoo right shoulder"
MP56943,2019-04-20,"Nashua, New Hampshire","(42.7189172, -71.4893013)",Male,29,29,34,34,Black / African American,70.0,190.0,Black,Brown,Brown,,Tattoo: Multiple tattoos on hands and arms
MP59228,1994-07-30,"Swanzey, New Hampshire","(42.8427802, -72.3074326)",Female,18,18,48,48,White / Caucasian,70.0,125.0,Blond/Strawberry,Brown,Brown,,
MP104108,2023-02-25,"Bedford, New Hampshire","(42.9463291, -71.51320079999999)",Male,17,17,18,18,Black / African American,71.0,130.0,Black,Brown,Brown,,
MP115386,2022-08-02,"Manchester, New Hampshire","(42.9561485, -71.4418101)",Male,63,63,65,65,White / Caucasian,66.0,130.0,Gray or Partially Gray,Blue,Blue,,"Scar/mark: Scar on his abdomen
Tattoo: Serial Number (Unknown Numbers)- Leg
Tattoo: Motorcycle style tattoo with ""triumph symbol""- Arm
Tattoo: Spider Web- Elbow"
MP118665,1998-03-11,"Rochester, New Hampshire","(43.304526, -70.97561859999999)",Male,44,44,71,71,White / Caucasian,72.0,206.0,Brown,Brown,Brown,,
MP133443,2024-11-10,"Manchester, New Hampshire","(42.9561485, -71.4418101)",Male,40,40,40,40,White / Caucasian,72.0,190.0,Bald,Brown,Brown,,
MP9042,1977-06-15,"Hollis, New Hampshire","(42.74251659999999, -71.58953439999999)",Female,27,27,74,74,White / Caucasian,61.0,105.0,Brown,Hazel,Hazel,"brown shoulder type pocketbook
blue jeans, a white tank top jersey
Rubber Shower Sandels","Scar/mark: scar from navel to vagina
Tattoo: Possible tattoos - ""Noah"" tattooed on right shoulder, butterfly, flower tattooed on lower abdomen"
MP2052,1984-07-13,"Concord, New Hampshire","(43.2081366, -71.5375718)",Female,15,15,55,55,White / Caucasian,66.0,115.0,Brown,Blue,Blue,Lightweight summer clothes.,Deformity: One of her feet turns slightly inward while she is walking.
MP2362,1980-03-22,"Newton, New Hampshire","(42.8695335, -71.0345018)",Female,15,15,59,59,White / Caucasian,61.0,100.0,Brown,Hazel,Hazel,"dark blue purse
Rachel was wearing blue jeans, a two-tone blue ski parka, and a plaid shirt with silver threads
brown lace-up shoes",Piercing: Rachael has pierced ears
MP213,2002-08-04,"Woodsville, New Hampshire","(44.1512867, -72.0367187)",Male,59,59,81,81,White / Caucasian,67.0,180.0,Brown,Hazel,Hazel,"Small silver or black framed reading glasses.
Plain silver band on right ring finger.","Scar/mark: Scars on tops of feet, long vertical scar on chest, and scars on leg."
MP36410,1981-11-26,"Manchester, New Hampshire","(42.9956397, -71.4547891)",Female,23,23,66,66,White / Caucasian,64.0,120.0,Brown,Brown,Brown,,
MP38217,1984-07-29,"Windham, New Hampshire","(42.8976471, -71.2715443)",Male,25,25,66,66,White / Caucasian,72.0,180.0,Brown,Blue,Blue,,
MP35790,1963-07-10,"Manchester, New Hampshire","(42.9956397, -71.4547891)",Male,54,54,115,115,White / Caucasian,66.0,160.0,Brown,,,,
MP56295,1968-01-09,"Concord, New Hampshire","(43.2086343, -71.5486562)",Female,15,15,72,72,White / Caucasian,63.0,110.0,Brown,Brown,Brown,"Gold and white suit, black nylons, black shoes, blue coat, and carrying a white purse.",Scar/mark: scar from abscess behind left ear
MP87582,1983-10-23,"Franconia, New Hampshire","(44.2271729, -71.7479075)",Male,22,22,63,63,White / Caucasian,64.0,100.0,Black,Brown,Brown,"silver and black wristwatch
Black leather jacket, tan sweater, blue Levi jeans
tan hiking boots",
MP104171,2023-04-03,"Dover, New Hampshire","(43.1819713, -70.89523369999999)",Male,38,38,40,40,White / Caucasian,68.0,145.0,Brown,Blue,Blue,,"Scar/mark: Scar on forehead
Tattoo: One on right forearm and one on right calf (unknown which one is where)"
MP97277,2022-10-26,"Goffstown, New Hampshire","(43.0204052, -71.6002223)",Female,29,29,32,32,Hispanic / Latino,63.0,152.0,Brown,Brown,Brown,,Tattoo: left arm (information obtained through a police report with no further details)
MP123338,2023-12-01,"Epsom, New Hampshire","(43.2249396, -71.3445677)",Male,76,76,77,77,White / Caucasian,74.0,170.0,Brown,Brown,Brown,,
MP2392,1980-04-27,"Manchester, New Hampshire","(42.9956397, -71.4547891)",Female,14,14,58,58,White / Caucasian,64.0,90.0,Brown,Blue,Blue,"Laureen was last seen wearing a white v-neck sweater, a blue plaid blouse, and blue jeans.
Laureen was last seen wearing brown shoes.
Laureen was last seen wearing a heart-shaped gold ring and a silver and blue necklace.",Scar/mark: scar on upper leg
MP2361,2001-02-03,"West Chesterfield, New Hampshire","(42.9036282, -72.5151566)",Female,15,15,39,39,White / Caucasian,62.0,120.0,Brown,Brown,Brown,"May wear glasses
May be wearing a crucifix / cross pendant",Scar/mark: Bethany has a U-shaped scar on her head
MP1882,2001-12-24,"Cornish, New Hampshire","(43.4818556, -72.3074326)",Male,30,30,53,53,White / Caucasian,74.0,190.0,Brown,Blue,Blue,"Green hat, black Army overcoat
boots","Scar/mark: scar on his abdomen
mole on his left thigh"
MP1815,1984-11-13,"Exeter, New Hampshire","(42.9814292, -70.9477546)",Female,8,8,48,48,White / Caucasian,54.0,70.0,Brown,Brown,Brown,,
MP1817,1973-10-03,"Nashua, New Hampshire","(42.7653662, -71.46756599999999)",Female,22,22,74,74,White / Caucasian,58.0,100.0,Brown,Hazel,Hazel,"Last seen wearing an orange body suit, blue jeans with red and brown paisley print bands around both knees.
Brown clogs",Scar/mark: linear scar on abdomen
MP11578,2000-07-05,"Seabrook, New Hampshire","(42.8909615, -70.8655074)",Male,40,40,65,65,White / Caucasian,68.0,160.0,Brown,Brown,Brown,"Light blue security guard uniform top. Dark pants.
Curtis wore contact lenses
New boots",Other distinctive physical characteristic: Has difficulty walking. Diagnosed with Multiple Sclerosis.
MP54053,2018-12-05,"Somersworth, New Hampshire","(43.2566897, -70.89523369999999)",Male,27,27,33,33,White / Caucasian,71.0,170.0,Brown,Blue,Blue,"Last seen wearing a Jacket that is primarily black, but also has red and white on it and a yellow stripe on the inside of it a trucker style baseball hat that is grey and black and has and emblem depicting  the letters RV, blue jeans, and black Jordan sneakers",
MP87539,1999-08-06,"Manchester, New Hampshire","(42.9956397, -71.4547891)",Female,38,38,63,63,White / Caucasian,66.0,130.0,Blond/Strawberry,Blue,Blue,,"Scar/mark: scar on lip
Tattoo: tattoo on left shoulder and tattoo on right arm"
MP87824,2019-10-01,"Manchester, New Hampshire","(42.9956397, -71.4547891)",Female,5,5,10,10,White / Caucasian,48.0,50.0,Blond/Strawberry,Blue,Blue,,
MP63547,1998-03-10,"Winchester, New Hampshire","(42.9561414, -72.3074326)",Male,18,18,44,44,White / Caucasian,71.0,135.0,Brown,Brown,Brown,"Nike Hiking Boots
Jeans
Nick has been described as usually wearing multiple layers of clothing at thus tie of year.
Nick was wearing a flannel jacket this day that was not located with his other items that were found.",
MP24935,1976-10-12,"Swanzey, New Hampshire","(42.8741204, -72.2795383)",Female,4,4,52,52,White / Caucasian,60.0,100.0,Brown,,,,
MP37794,1987-11-01,"North Hampton, New Hampshire","(42.9737623, -70.8351792)",Male,31,31,68,68,White / Caucasian,69.0,150.0,Brown,Blue,Blue,,Scar/mark: scar on left cheek
MP28259,2014-02-20,"Concord, New Hampshire","(43.2086343, -71.5486562)",Male,50,50,61,61,White / Caucasian,63.0,130.0,Gray or Partially Gray,Blue,Blue,"Purple hat
Blue jeans, gray jacket
Boots
Unknown",
MP88083,1977-04-02,"Franklin, New Hampshire","(43.4442432, -71.6472988)",Male,29,29,77,77,White / Caucasian,77.0,160.0,,,,,
MP131097,2024-09-27,"Ossipee, New Hampshire","(43.7773848, -71.2078246)",Female,66,66,67,67,White / Caucasian,67.0,120.0,Gray or Partially Gray,Hazel,Hazel,She was wearing gray sweatpants and a knit blue sweater that was mid-thigh length.,
MP115228,2014-10-14,"Claremont, New Hampshire","(43.369662, -72.3074326)",Male,58,58,68,68,White / Caucasian,67.0,200.0,Gray or Partially Gray,Brown,Brown,,
MP1906,1986-10-09,"Rochester, New Hampshire","(43.304526, -70.97561859999999)",Male,2,2,40,40,White / Caucasian,36.0,35.0,Brown,Blue,Blue,,
